file1 file2 flip runtime used_hanke  size order
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 112 4.812000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 109 4.733000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 129 5.667000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 134 4.891000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 119 5.225000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 118 4.817000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 108 4.715000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 137 6.338000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 113 4.996000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_2/triangulation/t_4 110 4.990000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 112 4.528000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 117 4.869000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 130 5.743000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 113 4.810000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 107 4.415000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 108 4.630000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 114 4.624000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 102 4.484000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 109 4.723000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_3/triangulation/t_4 97 4.723000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 109 4.745000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 126 4.946000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 115 5.745000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 103 4.533000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 103 4.541000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 106 4.696000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 103 4.559000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 107 4.588000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 114 4.600000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_4/triangulation/t_4 107 4.788000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_1 118 4.859000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_2 113 4.483000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_3 114 4.784000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_4 129 5.026000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_2 114 5.036000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_3 131 5.066000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_4 110 4.570000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_3 116 4.507000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_4 101 4.585000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_5/triangulation/t_4 128 5.081000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 116 4.670000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 118 4.782000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 115 4.749000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 117 4.751000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 102 4.781000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 113 4.861000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 110 4.569000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 105 4.669000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 116 4.809000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_6/triangulation/t_4 111 4.616000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 136 8.427000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 115 10.410000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 120 4.889000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 111 4.500000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 101 4.465000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 114 4.841000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 113 4.864000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 110 4.613000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 109 5.338000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_7/triangulation/t_4 122 5.193000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_1 124 5.657000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_2 113 4.946000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_3 111 4.877000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_4 122 5.339000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_2 128 5.901000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_3 129 5.205000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_4 132 5.357000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_3 112 4.932000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_4 113 6.092000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_8/triangulation/t_4 128 5.023000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_1 126 4.951000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_2 109 4.766000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_3 104 4.837000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_0 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_4 119 4.435000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_2 113 4.615000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_3 106 4.821000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_1 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_4 103 4.854000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_3 117 5.229000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_2 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_4 114 4.485000 0 5 150
../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_3 ../data/random_hod_experiments_paper/n_150_5/set_9/triangulation/t_4 118 5.367000 0 5 150
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_1 108 7.189000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_2 91 6.951000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_3 101 6.771000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_4 95 6.785000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_2 99 6.737000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_3 105 6.709000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_4 103 6.749000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_3 93 6.800000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_4 95 6.790000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_0/triangulation/t_4 96 6.921000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_1 85 7.276000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_2 95 6.737000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_3 91 6.829000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_4 93 6.731000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_2 87 6.787000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_3 88 6.902000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_4 89 6.734000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_3 92 6.779000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_4 92 6.763000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_1/triangulation/t_4 106 6.639000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 80 6.925000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 90 6.732000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 82 6.752000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 80 6.790000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 92 6.698000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 86 6.715000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 91 6.656000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 90 6.663000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 88 6.717000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_2/triangulation/t_4 88 6.741000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_1 92 6.831000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_2 95 6.720000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_3 94 6.731000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_4 83 6.829000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_2 91 6.768000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_3 82 6.861000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_4 93 6.755000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_3 84 6.834000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_4 87 6.803000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_3/triangulation/t_4 94 6.762000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 83 7.083000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 95 6.797000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 91 6.776000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 96 6.764000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 90 6.802000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 89 6.834000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 94 6.767000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 97 6.752000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 92 6.827000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_4/triangulation/t_4 103 6.707000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 108 6.914000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 105 6.776000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 99 6.836000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 100 6.774000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 92 6.848000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 92 6.912000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 104 6.810000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 99 6.966000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 94 6.901000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_5/triangulation/t_4 100 6.746000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 97 6.954000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 81 6.853000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 93 6.734000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 82 6.785000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 91 6.788000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 84 6.865000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 101 6.715000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 82 6.820000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 99 6.778000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_6/triangulation/t_4 94 6.787000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 99 6.744000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 112 6.660000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 83 6.736000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 102 6.573000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 91 6.674000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 109 6.542000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 103 6.714000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 103 6.614000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 105 6.676000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_7/triangulation/t_4 92 6.651000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_1 108 6.716000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_2 88 6.756000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_3 99 6.704000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_0 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_4 100 6.658000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_2 102 6.678000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_3 88 6.751000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_1 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_4 87 6.913000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_3 103 6.701000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_2 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_4 102 6.636000 0 2 200
../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_3 ../data/random_hod_experiments_paper/n_200_2/set_8/triangulation/t_4 97 6.691000 0 2 200
